CharacterID,CharacterName,Description
12668,Emlyn Flaxon,Emlyn Flaxon is a cunning warrior who guards an ancient artifact.
12669,Bianka Treadger,Bianka Treadger is a charismatic strategist who works as a double agent.
12670,Kim Dally,Kim Dally is a mysterious hunter who is haunted by old memories.
12671,Cassian Fairrie,Cassian Fairrie is a pragmatic warrior who owes a debt to a powerful clan.
12672,Kristina Dedenham,Kristina Dedenham is a cold-blooded mage who searches for a lost sibling.
12673,Luisa Bradnam,Luisa Bradnam is a wise mage who guards an ancient artifact.
12674,Reyna Blythe,Reyna Blythe is a wise ranger who is chased by powerful enemies.
12675,Mallorie Keelan,Mallorie Keelan is a wise agent who tries to keep the team together.
12676,Bruno Maling,Bruno Maling is a reckless agent who tries to keep the team together.
12677,Connor Wedgbrow,Connor Wedgbrow is a wise healer who hunts ancient relics.
12678,Caryl Yves,Caryl Yves is a ruthless warrior who works as a double agent.
12679,Randal Arguile,Randal Arguile is a quiet commander who works as a double agent.
12680,Bill Lanney,Bill Lanney is a charismatic warrior who hides a dangerous secret.
12681,Phaidra Nunson,Phaidra Nunson is a ruthless commander who leads a rebel group in the shadows.
12682,Zorian Riccardelli,Zorian Riccardelli is a quiet warrior who hides a dangerous secret.
12683,Angele Leonida,Angele Leonida is a cold-blooded hunter who is haunted by old memories.
12684,Nert Wakely,Nert Wakely is a fearless commander who leads a rebel group in the shadows.
12685,Lezlie Heaton,Lezlie Heaton is a ruthless assassin who leads a rebel group in the shadows.
12686,Mari McBrearty,Mari McBrearty is a cold-blooded scout who guards an ancient artifact.
12687,Aurel Ardy,Aurel Ardy is a wise hunter who protects a forgotten city.
12688,Kay Cleator,Kay Cleator is a loyal ranger who leads a rebel group in the shadows.
12689,Nathalia Maling,Nathalia Maling is a reckless commander who tries to keep the team together.
12690,Reiko Ciraldo,Reiko Ciraldo is a mysterious scout who owes a debt to a powerful clan.
12691,Aurel Pechan,Aurel Pechan is a ruthless strategist who hunts ancient relics.
12692,Katharine Stranieri,Katharine Stranieri is a pragmatic alchemist who owes a debt to a powerful clan.
12693,Selle Dumblton,Selle Dumblton is a fearless hunter who keeps breaking the rules.
12694,Jaclin Gooly,Jaclin Gooly is a mysterious hunter who is haunted by old memories.
12695,Domini Downham,Domini Downham is a wise ranger who hunts ancient relics.
12696,Ave Johann,Ave Johann is a mysterious inventor who hunts ancient relics.
12697,Louisette Gaymer,Louisette Gaymer is a cold-blooded warrior who keeps breaking the rules.
12698,Pren Arguile,Pren Arguile is a stubborn scout who works as a double agent.
12699,Reiko Creelman,Reiko Creelman is a cunning ranger who protects a forgotten city.
12700,Merrill Ollander,Merrill Ollander is a quiet warrior who works as a double agent.
12701,Neill Creelman,Neill Creelman is a reckless mage who keeps breaking the rules.
12702,Arvy McBrearty,Arvy McBrearty is a mysterious hunter who leads a rebel group in the shadows.
12703,Phaidra Bramble,Phaidra Bramble is a idealistic spy who is chased by powerful enemies.
12704,Brennan Kersaw,Brennan Kersaw is a loyal healer who owes a debt to a powerful clan.
12705,Bucky Flaxon,Bucky Flaxon is a quiet assassin who researches forbidden magic.
12706,Neill Inglefield,Neill Inglefield is a brilliant assassin who owes a debt to a powerful clan.
12707,Mallorie Perdue,Mallorie Perdue is a ruthless captain who is chased by powerful enemies.
12708,Friederike Maryin,Friederike Maryin is a quiet inventor who is haunted by old memories.
12709,Kriste Kilgrove,Kriste Kilgrove is a stubborn strategist who is chased by powerful enemies.
12710,Merrill Tippin,Merrill Tippin is a fearless healer who is chased by powerful enemies.
12711,Tristam Kersaw,Tristam Kersaw is a pragmatic assassin who leads a rebel group in the shadows.
12712,Emlyn Twinning,Emlyn Twinning is a stubborn commander who is haunted by old memories.
12713,Kristina Flaxon,Kristina Flaxon is a charismatic mage who protects a forgotten city.
12714,Ermanno Goulthorp,Ermanno Goulthorp is a charismatic hunter who is haunted by old memories.
12715,Cassian Inglefield,Cassian Inglefield is a brilliant spy who protects a forgotten city.
12716,Clementius Getcliff,Clementius Getcliff is a mysterious strategist who hides a dangerous secret.
12717,Caryl Shreenan,Caryl Shreenan is a stubborn guardian who guards an ancient artifact.
12718,Piggy Ollander,Piggy Ollander is a loyal ranger who tries to keep the team together.
12719,Nilson Dally,Nilson Dally is a idealistic healer who guards an ancient artifact.
12720,Bard Dowsett,Bard Dowsett is a idealistic guardian who seeks redemption for past mistakes.
12721,Nyssa Lanney,Nyssa Lanney is a pragmatic assassin who leads a rebel group in the shadows.
12722,Roldan Gillease,Roldan Gillease is a idealistic scout who is haunted by old memories.
12723,Friederike Strutz,Friederike Strutz is a charismatic spy who is chased by powerful enemies.
12724,Johannes Mewis,Johannes Mewis is a stubborn guardian who is haunted by old memories.
12725,Ardella Dally,Ardella Dally is a reckless spy who is haunted by old memories.
12726,Selle Shippam,Selle Shippam is a cold-blooded spy who fights against corruption in the kingdom.
12727,Dixie Downham,Dixie Downham is a mysterious healer who fights against corruption in the kingdom.
12728,Aurelia Daynter,Aurelia Daynter is a wise guardian who keeps breaking the rules.
12729,Ermanno Poulglais,Ermanno Poulglais is a enigmatic agent who is chased by powerful enemies.
12730,Nadeen Needs,Nadeen Needs is a cold-blooded inventor who researches forbidden magic.
12731,Averil Paoli,Averil Paoli is a cold-blooded ranger who protects a forgotten city.
12732,Mikaela Harcourt,Mikaela Harcourt is a mysterious agent who searches for a lost sibling.
12733,Aurel Riccardelli,Aurel Riccardelli is a charismatic guardian who keeps breaking the rules.
12734,Sally Kubczak,Sally Kubczak is a brilliant scholar who fights against corruption in the kingdom.
12735,Sally Shippam,Sally Shippam is a ruthless ranger who tries to keep the team together.
12736,Norrie Wakely,Norrie Wakely is a wise alchemist who researches forbidden magic.
12737,Car Djordjevic,Car Djordjevic is a loyal scholar who fights against corruption in the kingdom.
12738,Micaela Ranby,Micaela Ranby is a cunning mage who is haunted by old memories.
12739,Sergio Kubczak,Sergio Kubczak is a reckless warrior who hides a dangerous secret.
12740,Phaidra Johann,Phaidra Johann is a loyal healer who guards an ancient artifact.
12741,Alisha Lemery,Alisha Lemery is a enigmatic scholar who hunts ancient relics.
12742,Erskine Nelhams,Erskine Nelhams is a mysterious scholar who fights against corruption in the kingdom.
12743,Alexina Kither,Alexina Kither is a fearless captain who owes a debt to a powerful clan.
12744,Kay Dummett,Kay Dummett is a cold-blooded assassin who protects a forgotten city.
12745,Car Downham,Car Downham is a quiet assassin who protects a forgotten city.
12746,Deb Wigg,Deb Wigg is a fearless inventor who protects a forgotten city.
12747,Ermanno Fairrie,Ermanno Fairrie is a loyal guardian who owes a debt to a powerful clan.
12748,Minetta Devonport,Minetta Devonport is a wise spy who researches forbidden magic.
12749,Mallorie Lanney,Mallorie Lanney is a ruthless spy who works as a double agent.
12750,Nappie Keelan,Nappie Keelan is a fearless strategist who owes a debt to a powerful clan.
12751,Misti Dally,Misti Dally is a pragmatic alchemist who hides a dangerous secret.
12752,Kienan McBrearty,Kienan McBrearty is a fearless captain who keeps breaking the rules.
12753,Kriste Blakeney,Kriste Blakeney is a quiet commander who leads a rebel group in the shadows.
12754,Emlyn Tippin,Emlyn Tippin is a enigmatic alchemist who hunts ancient relics.
12755,Benedict Gillease,Benedict Gillease is a charismatic spy who is haunted by old memories.
12756,Sergio Dowsett,Sergio Dowsett is a ruthless spy who protects a forgotten city.
12757,Luisa Simonds,Luisa Simonds is a loyal hunter who tries to keep the team together.
12758,Katharine Diemer,Katharine Diemer is a ruthless healer who protects a forgotten city.
12759,Misti Sabie,Misti Sabie is a loyal assassin who is haunted by old memories.
12760,Reyna Inglefield,Reyna Inglefield is a idealistic mage who tries to keep the team together.
12761,Alisha Johann,Alisha Johann is a mysterious warrior who is chased by powerful enemies.
12762,Alvy Needs,Alvy Needs is a reckless commander who tries to keep the team together.
12763,Dela Hort,Dela Hort is a fearless alchemist who fights against corruption in the kingdom.
12764,Nert Sidery,Nert Sidery is a cold-blooded strategist who seeks redemption for past mistakes.
12765,Merrill Renzini,Merrill Renzini is a cunning captain who seeks redemption for past mistakes.
12766,Angele Simonds,Angele Simonds is a idealistic warrior who hunts ancient relics.
12767,Hadrian Creelman,Hadrian Creelman is a stubborn spy who is haunted by old memories.
12768,Dixie Cleator,Dixie Cleator is a quiet captain who hunts ancient relics.
12769,Deb Inglefield,Deb Inglefield is a ruthless commander who fights against corruption in the kingdom.
12770,Deb Maling,Deb Maling is a wise scout who researches forbidden magic.
12771,Ave Greatorex,Ave Greatorex is a fearless captain who protects a forgotten city.
12772,Dela Ritchley,Dela Ritchley is a brilliant captain who searches for a lost sibling.
12773,Jeffrey Hort,Jeffrey Hort is a stubborn captain who owes a debt to a powerful clan.
12774,Guillaume Kersaw,Guillaume Kersaw is a wise scout who searches for a lost sibling.
12775,Taffy Cleator,Taffy Cleator is a quiet commander who is chased by powerful enemies.
12776,Alvy Bramble,Alvy Bramble is a reckless mage who keeps breaking the rules.
12777,Cos Poulglais,Cos Poulglais is a cold-blooded commander who hides a dangerous secret.
12778,Phaidra Allaker,Phaidra Allaker is a charismatic inventor who leads a rebel group in the shadows.
12779,Nappie Lange,Nappie Lange is a charismatic warrior who hunts ancient relics.
12780,Roldan Ritchley,Roldan Ritchley is a pragmatic scout who tries to keep the team together.
12781,Caryl Froggatt,Caryl Froggatt is a cunning assassin who fights against corruption in the kingdom.
12782,Laverna Greatorex,Laverna Greatorex is a mysterious guardian who fights against corruption in the kingdom.
12783,Gisella Sidery,Gisella Sidery is a idealistic strategist who tries to keep the team together.
12784,Hadrian Dummett,Hadrian Dummett is a loyal warrior who seeks redemption for past mistakes.
12785,Audra Downham,Audra Downham is a ruthless mage who protects a forgotten city.
12786,Kalila Riccardelli,Kalila Riccardelli is a reckless healer who hunts ancient relics.
12787,Caryl Mewis,Caryl Mewis is a idealistic warrior who hunts ancient relics.
12788,Nilson Sonnenschein,Nilson Sonnenschein is a wise hunter who keeps breaking the rules.
12789,Jessalin Blakeney,Jessalin Blakeney is a reckless inventor who searches for a lost sibling.
12790,Eleanore Kleinerman,Eleanore Kleinerman is a ruthless strategist who is chased by powerful enemies.
12791,Gus Pechan,Gus Pechan is a stubborn mage who owes a debt to a powerful clan.
12792,Eadie Downham,Eadie Downham is a wise inventor who hunts ancient relics.
12793,Phaidra Gleder,Phaidra Gleder is a loyal scholar who works as a double agent.
12794,Alexina Sabie,Alexina Sabie is a wise spy who owes a debt to a powerful clan.
12795,Harwilll Perdue,Harwilll Perdue is a ruthless agent who researches forbidden magic.
12796,Chilton Nolton,Chilton Nolton is a wise strategist who keeps breaking the rules.
12797,Averil Ollander,Averil Ollander is a charismatic assassin who protects a forgotten city.
12798,Harwilll Deverson,Harwilll Deverson is a mysterious commander who is haunted by old memories.
12799,Jamima Gatley,Jamima Gatley is a pragmatic scout who hunts ancient relics.
12800,Randal Ardy,Randal Ardy is a charismatic warrior who keeps breaking the rules.
12801,Katharine Froggatt,Katharine Froggatt is a enigmatic spy who keeps breaking the rules.
12802,Johannes Arguile,Johannes Arguile is a reckless spy who protects a forgotten city.
12803,Dasya Quesne,Dasya Quesne is a wise agent who fights against corruption in the kingdom.
12804,Laverna Heaton,Laverna Heaton is a pragmatic alchemist who fights against corruption in the kingdom.
12805,Deb Blake,Deb Blake is a loyal guardian who fights against corruption in the kingdom.
12806,Laverna Brunelleschi,Laverna Brunelleschi is a ruthless warrior who tries to keep the team together.
12807,Egan Warwick,Egan Warwick is a stubborn warrior who keeps breaking the rules.
12808,Kalila Gisbey,Kalila Gisbey is a quiet healer who hunts ancient relics.
12809,Kala Jewers,Kala Jewers is a wise commander who fights against corruption in the kingdom.
12810,Agatha Heaton,Agatha Heaton is a enigmatic agent who searches for a lost sibling.
12811,Jasmine Woolcocks,Jasmine Woolcocks is a quiet scholar who seeks redemption for past mistakes.
12812,Starlene Deverson,Starlene Deverson is a charismatic assassin who keeps breaking the rules.
12813,Egan Nelhams,Egan Nelhams is a fearless alchemist who works as a double agent.
12814,Ermanno Riccardelli,Ermanno Riccardelli is a cold-blooded scout who owes a debt to a powerful clan.
12815,Sergio Warwick,Sergio Warwick is a quiet agent who hunts ancient relics.
12816,Randal Dedenham,Randal Dedenham is a loyal ranger who fights against corruption in the kingdom.
12817,Allin Wakely,Allin Wakely is a loyal strategist who keeps breaking the rules.
12818,Mariquilla Wigg,Mariquilla Wigg is a reckless scout who guards an ancient artifact.
12819,Nilson Pechan,Nilson Pechan is a mysterious commander who guards an ancient artifact.
12820,Kriste Wigg,Kriste Wigg is a pragmatic alchemist who leads a rebel group in the shadows.
12821,Misti Inglefield,Misti Inglefield is a cunning captain who works as a double agent.
